,heat_Demand_MT,heat_Demand_HT,heat_Waste_Heat_MT,heat_Waste_Heat_HT
2021-03-16 04:45:00,1806.695184,268.2,2137.929985,309.4468688
2021-03-16 05:00:00,1893.982083,216.2,1934.79586,468.3456347
2021-03-16 05:15:00,1819.928734,243.7,2238.484408,478.8241299
2021-03-16 05:30:00,1811.973184,276.9,2014.021777,280.8477694
2021-03-16 05:45:00,1817.781096,161.4,2191.419819,329.2813389
2021-03-16 06:00:00,1811.265043,213.8,2306.218615,317.6751243
2021-03-16 06:15:00,1782.571115,191.9,2252.18586,426.9841194
2021-03-16 06:30:00,1838.505138,275.2,2237.803439,670.871192
2021-03-16 06:45:00,1947.711644,353.6,2210.183606,621.3734807
2021-03-16 07:00:00,1933.847009,350.4,2268.507638,340.171578
2021-03-16 07:15:00,1940.313173,224.7,2306.67065,278.0340835
2021-03-16 07:30:00,1862.491541,194.9,2568.993539,276.3780799
2021-03-16 07:45:00,1859.223746,144.2,2278.973701,243.8999953
2021-03-16 08:00:00,1815.81921,138.1,2028.798624,414.3273278
2021-03-16 08:15:00,1756.646682,252.2,1890.647456,467.8009987
2021-03-16 08:30:00,1598.596654,251.8,1850.936652,144.5944505
2021-03-16 08:45:00,1420.361847,174.4,1840.243808,268.5093821
2021-03-16 09:00:00,1377.174134,225.2,1965.971697,187.3940375
2021-03-16 09:15:00,1255.825429,103.1,2209.525636,115.3679778
2021-03-16 09:30:00,1162.888942,69.9,2315.459224,510.3423306
2021-03-16 09:45:00,1090.687423,265.5,1981.025233,445.1749406
2021-03-16 10:00:00,1009.097384,267.9,2090.219327,120.2189304
2021-03-16 10:15:00,893.1275184,101.4,1827.751684,151.4671415
2021-03-16 10:30:00,779.968505,122.5,1946.996178,147.4781667
2021-03-16 10:45:00,686.7976938,87.7,2227.046677,338.6917569
2021-03-16 11:00:00,602.2136522,205.0,2004.135264,339.8830545
2021-03-16 11:15:00,538.4896231,210.8,1998.243493,281.2436733
2021-03-16 11:30:00,491.6993516,161.3,2384.950233,325.8391219
2021-03-16 11:45:00,426.7814323,196.7,2221.032144,110.6831451
2021-03-16 12:00:00,356.8921038,81.2,1882.281867,130.6102969
2021-03-16 12:15:00,345.5588875,89.4,2009.96411,270.7252271
2021-03-16 12:30:00,342.1109509,165.5,1779.644724,441.2394924
2021-03-16 12:45:00,312.7346491,215.8,2043.255003,298.8348007
2021-03-16 13:00:00,264.2184334,176.4,1960.805154,266.4930997
2021-03-16 13:15:00,261.6186288,214.8,1816.671689,280.3037878
2021-03-16 13:30:00,241.0705645,199.1,1939.579262,98.36996736
2021-03-16 13:45:00,225.526224,73.0,1678.781742,65.93546623
2021-03-16 14:00:00,221.1152111,53.5,1514.364002,98.41123264
2021-03-16 14:15:00,89.57780656,52.9,1377.644831,421.843408
2021-03-16 14:30:00,0.0,208.6,1388.414437,204.7373695
2021-03-16 14:45:00,0.0,110.2,1601.193355,7.148713845
2021-03-16 15:00:00,0.0,77.7,1353.761934,45.98883646
2021-03-16 15:15:00,0.0,33.8,1205.925178,173.6592234
2021-03-16 15:30:00,0.0,143.2,1276.964097,101.0162784
2021-03-16 15:45:00,0.0,116.4,1754.79641,276.1694115
2021-03-16 16:00:00,0.0,189.7,1906.052134,309.6775893
2021-03-16 16:15:00,0.0,179.7,1410.935285,34.75563531
2021-03-16 16:30:00,0.0,33.9,1774.976711,21.09162844
2021-03-16 16:45:00,0.0,34.3,2151.495174,207.394935
2021-03-16 17:00:00,0.0,104.3,2265.400019,117.0765969
2021-03-16 17:15:00,0.0,56.3,2130.771364,445.8074141
2021-03-16 17:30:00,0.0,203.0,2160.461104,208.7537533
2021-03-16 17:45:00,0.0,116.0,2442.692378,52.31310221
2021-03-16 18:00:00,0.0,67.3,2472.418486,100.0571598
2021-03-16 18:15:00,42.14859004,127.3,2691.893782,258.8509781
2021-03-16 18:30:00,59.68031781,208.5,3177.14745,381.813876
2021-03-16 18:45:00,996.0781566,244.9,2727.893908,342.8510139
2021-03-16 19:00:00,1718.474526,232.6,2010.97,275.3973929
2021-03-16 19:15:00,1492.212299,1109.3,2286.579676,109.6027427
2021-03-16 19:30:00,1203.025986,891.6,2683.531249,161.3590238
2021-03-16 19:45:00,1113.260806,645.2,2470.781495,503.9136125
2021-03-16 20:00:00,1007.134442,454.5,2242.434634,685.6449118
2021-03-16 20:15:00,915.8164184,530.4,2225.913925,395.2491594
2021-03-16 20:30:00,826.1504384,420.2,2297.763253,255.7849429
2021-03-16 20:45:00,834.7304638,202.6,2601.490633,150.6972163
2021-03-16 21:00:00,869.1510706,251.9,2492.622646,195.3530733
2021-03-16 21:15:00,974.1774816,187.6,2352.776407,688.7244507
2021-03-16 21:30:00,1068.66043,563.0,2221.518499,268.3470521
2021-03-16 21:45:00,1138.124333,467.7,2181.720831,525.1547979
2021-03-16 22:00:00,1179.786281,935.6,2285.838292,314.1548215
2021-03-16 22:15:00,1227.686844,622.0,2256.53955,300.7050198
2021-03-16 22:30:00,1369.260114,588.6,2050.725456,221.8715816
2021-03-16 22:45:00,1354.831384,446.5,1993.785826,291.2633597
2021-03-16 23:00:00,1047.166783,406.9,2161.314715,593.5514194
2021-03-16 23:15:00,1003.459794,454.6,2169.641463,302.5615088
2021-03-16 23:30:00,1030.17137,433.4,2134.607601,258.2727757
2021-03-16 23:45:00,1056.925485,278.1,1979.286896,365.7346118
2021-03-17 00:00:00,1027.807895,432.1,1879.912794,311.7561243
2021-03-17 00:15:00,1053.320379,418.3,1915.037143,420.5540028
2021-03-17 00:30:00,1141.933576,372.9,2015.646271,597.5936639
2021-03-17 00:45:00,1208.60506,470.0,1827.981133,311.8724233
2021-03-17 01:00:00,1195.271566,510.2,1849.351377,243.7268503
2021-03-17 01:15:00,1265.004501,410.1,1964.492313,353.3392274
2021-03-17 01:30:00,1277.460141,370.1,1848.153017,294.2703139
2021-03-17 01:45:00,1257.169071,352.8,1889.845344,317.3390688
2021-03-17 02:00:00,1339.687099,313.8,1928.872503,672.0342649
2021-03-17 02:15:00,1252.846688,554.8,1826.178561,298.1696313
2021-03-17 02:30:00,1153.227831,689.7,1900.958462,295.1426146
2021-03-17 02:45:00,1302.644957,603.2,1917.626947,235.3418083
2021-03-17 03:00:00,1488.923681,427.4,1989.384335,298.6462465
2021-03-17 03:15:00,1544.694706,313.5,1996.268041,353.0320035
2021-03-17 03:30:00,1474.583071,257.7,1982.400408,664.250175
2021-03-17 03:45:00,1470.093787,440.8,1808.526277,389.3047333
2021-03-17 04:00:00,1523.798598,348.7,1959.948247,299.6658644
2021-03-17 04:15:00,1663.611714,228.4,2002.017533,389.2797245
2021-03-17 04:30:00,1542.984708,434.8,2105.217019,296.3048747
2021-03-17 04:45:00,1746.289129,227.9,2187.857865,355.5087688
2021-03-17 05:00:00,1797.650683,296.7,2145.893995,428.533601
2021-03-17 05:15:00,1739.589143,445.5,2215.221642,654.1735448
2021-03-17 05:30:00,1700.60575,634.4,2049.008242,243.136134
2021-03-17 05:45:00,1663.982098,403.9,2157.8021,324.9707972
2021-03-17 06:00:00,1813.483814,599.7,2163.360013,307.9842413
2021-03-17 06:15:00,1859.427821,875.3,2509.517785,354.6049328
2021-03-17 06:30:00,1905.398007,836.4,2249.272049,670.7105778
2021-03-17 06:45:00,2029.789689,601.4,2516.825082,565.7996646
2021-03-17 07:00:00,1953.06778,663.2,2446.488796,323.1784618
2021-03-17 07:15:00,2020.157524,371.9,2334.125321,155.8162606
2021-03-17 07:30:00,2073.342799,272.8,2168.48605,87.01056024
2021-03-17 07:45:00,2047.562765,223.2,1998.078597,276.2715069
2021-03-17 08:00:00,1889.317396,355.7,1854.799753,663.3137597
2021-03-17 08:15:00,1728.397674,506.4,1941.701132,291.1460477
2021-03-17 08:30:00,1576.741968,339.1,1464.101721,321.3654535
2021-03-17 08:45:00,1422.212648,404.6,1728.607701,355.9154832
2021-03-17 09:00:00,1249.619076,293.6,1721.538876,110.1764252
2021-03-17 09:15:00,1022.086831,223.1,1775.026227,311.0546236
2021-03-17 09:30:00,1083.304294,305.5,1567.888724,203.8288566
2021-03-17 09:45:00,1037.019185,442.1,2150.463867,83.20251493
2021-03-17 10:00:00,958.0062209,417.0,1853.651421,285.4373868
2021-03-17 10:15:00,933.8591128,371.7,1860.126061,231.1893083
2021-03-17 10:30:00,959.3429619,287.3,1809.180185,561.489325
2021-03-17 10:45:00,888.0360497,450.6,1643.556157,293.7695705
2021-03-17 11:00:00,834.6348494,382.7,1631.471865,149.1574701
2021-03-17 11:15:00,686.4252744,401.2,1790.040031,23.7823908
2021-03-17 11:30:00,653.4052925,185.5,1972.528107,93.23983906
2021-03-17 11:45:00,590.96202,301.2,1837.15657,166.1405715
2021-03-17 12:00:00,443.7560793,308.6,1737.4047,467.7397458
2021-03-17 12:15:00,449.8658043,550.3,1583.640623,293.884742
2021-03-17 12:30:00,390.9905095,443.4,1711.272973,87.0714184
2021-03-17 12:45:00,418.0641138,286.8,1686.298644,47.90412083
2021-03-17 13:00:00,453.1442077,157.0,1470.401128,160.6264554
2021-03-17 13:15:00,28.43987781,157.5,1304.843852,441.0268396
2021-03-17 13:30:00,0.0,299.7,1320.553704,216.3974104
2021-03-17 13:45:00,0.0,313.3,1282.330558,221.0738439
2021-03-17 14:00:00,0.0,304.6,1435.305335,200.008613
2021-03-17 14:15:00,0.0,288.5,1082.385207,134.8887731
2021-03-17 14:30:00,0.0,478.2,830.9644521,8.807647222
2021-03-17 14:45:00,0.0,381.6,1211.202888,0.0
2021-03-17 15:00:00,0.0,347.5,1309.133256,0.0
2021-03-17 15:15:00,0.0,333.0,1111.387223,134.1006134
2021-03-17 15:30:00,0.0,241.1,1723.88172,221.5917465
2021-03-17 15:45:00,0.0,236.8,1669.002626,267.2199135
2021-03-17 16:00:00,0.0,434.1,1790.062151,240.5019403
2021-03-17 16:15:00,0.0,527.9,1335.059485,40.10018021
2021-03-17 16:30:00,0.0,373.0,1365.806983,0.0
2021-03-17 16:45:00,0.0,204.7,1772.026817,76.23896701
2021-03-17 17:00:00,0.0,175.0,1700.167728,206.771072
2021-03-17 17:15:00,0.0,297.8,1795.917338,110.9297151
2021-03-17 17:30:00,0.0,200.6,1703.489562,25.56799167
2021-03-17 17:45:00,0.0,94.8,1795.150587,0.0
2021-03-17 18:00:00,0.0,125.9,2281.520336,24.61819887
2021-03-17 18:15:00,0.0,252.4,2629.328856,55.96291302
2021-03-17 18:30:00,2.405183594,479.3,2276.547353,384.173733
2021-03-17 18:45:00,5.712311035,374.1,2223.533553,200.1089142
2021-03-17 19:00:00,75.40961105,239.9,2224.252374,144.4734347
2021-03-17 19:15:00,501.6433026,268.0,2163.204338,175.7726462
2021-03-17 19:30:00,863.9546428,354.7,1997.590405,112.9065071
2021-03-17 19:45:00,996.2870388,337.2,2041.279047,275.2240481
2021-03-17 20:00:00,735.7369316,244.6,2064.036464,646.5956111
2021-03-17 20:15:00,612.4575297,416.4,2288.725366,403.1823556
2021-03-17 20:30:00,549.7149919,468.8,2156.332392,196.2298529
2021-03-17 20:45:00,487.8725519,200.5,2016.29921,49.30805616
2021-03-17 21:00:00,407.1687723,80.4,2266.631728,224.3920198
2021-03-17 21:15:00,371.7599056,112.0,2040.050894,514.5058701
2021-03-17 21:30:00,339.3849,515.7,2057.628655,425.8983759
2021-03-17 21:45:00,346.6184656,510.1,2068.815977,37.50114358
2021-03-17 22:00:00,342.5403152,201.7,2250.659039,170.3977321
2021-03-17 22:15:00,373.7760623,152.2,2063.045072,325.2576757
2021-03-17 22:30:00,440.002163,465.2,1762.276083,440.9971521
2021-03-17 22:45:00,495.1512631,678.9,1791.918367,538.3371889
2021-03-17 23:00:00,573.4050253,486.9,2006.835502,156.9135396
2021-03-17 23:15:00,616.853865,315.3,2000.722995,187.8167418
2021-03-17 23:30:00,623.5008631,205.0,2149.126416,224.1872288
2021-03-17 23:45:00,688.2515278,259.6,1550.227144,245.3773031
2021-03-18 00:00:00,749.2584919,293.4,1801.848188,486.4093451
2021-03-18 00:15:00,724.8451409,433.0,1734.267594,515.1023233
2021-03-18 00:30:00,789.2075469,352.0,1798.218467,261.1575507
2021-03-18 00:45:00,877.1164103,434.7,1934.06562,208.2484885
2021-03-18 01:00:00,867.4140603,478.9,1673.394096,281.5755399
2021-03-18 01:15:00,886.0878634,307.7,1731.673372,256.3041507
2021-03-18 01:30:00,866.3601144,325.5,1662.013327,403.7320524
2021-03-18 01:45:00,880.9905222,323.5,1715.069719,578.8089632
2021-03-18 02:00:00,901.6538141,461.7,1702.624784,294.3411828
2021-03-18 02:15:00,937.6467059,345.8,1716.384344,238.4915021
2021-03-18 02:30:00,978.6718616,239.7,1591.853238,215.3453351
2021-03-18 02:45:00,986.4369994,395.8,1720.584156,243.8283161
2021-03-18 03:00:00,1011.663803,311.4,1626.886199,369.1197396
2021-03-18 03:15:00,996.4458172,350.3,1803.987557,622.9714722
2021-03-18 03:30:00,1010.401596,525.1,1757.955902,349.6118207
2021-03-18 03:45:00,1071.067682,528.1,1733.317697,184.201328
2021-03-18 04:00:00,1167.320507,574.2,1640.900513,365.4347896
2021-03-18 04:15:00,1213.678771,541.0,1657.162161,431.4314882
2021-03-18 04:30:00,1208.585578,424.8,1770.02901,467.3992469
2021-03-18 04:45:00,1159.652288,439.5,1982.318674,351.4178101
2021-03-18 05:00:00,1162.968795,351.1,1928.598626,390.9041366
2021-03-18 05:15:00,1187.529974,377.3,1894.694126,165.043699
2021-03-18 05:30:00,1201.124979,247.5,1703.050152,229.1835389
2021-03-18 05:45:00,1266.94257,369.2,1849.790706,264.8378708
2021-03-18 06:00:00,1311.217319,340.1,1889.369008,277.9926896
2021-03-18 06:15:00,1356.642239,504.3,2096.809351,680.1229458
2021-03-18 06:30:00,1304.789478,625.6,2072.904199,301.1543266
2021-03-18 06:45:00,1486.347735,388.2,2142.655728,319.3413936
2021-03-18 07:00:00,1434.050749,532.2,2119.32994,339.0608438
2021-03-18 07:15:00,1471.397996,407.5,2036.513383,228.2337528
2021-03-18 07:30:00,1344.761493,341.5,1999.228838,261.879858
2021-03-18 07:45:00,1338.397156,433.7,1825.109946,442.5126528
2021-03-18 08:00:00,1240.316526,503.4,1891.421549,82.79600872
2021-03-18 08:15:00,1215.457459,265.3,2062.865455,151.8032374
2021-03-18 08:30:00,1115.761638,343.7,1793.604742,234.1699569
2021-03-18 08:45:00,1017.659105,569.9,1811.605662,446.6913295
2021-03-18 09:00:00,996.8115056,479.0,1704.015282,532.2843361
2021-03-18 09:15:00,988.1443669,429.5,1767.203445,213.2041601
2021-03-18 09:30:00,909.3753659,366.3,1730.231687,63.11922821
2021-03-18 09:45:00,805.4469522,181.9,1622.97151,74.8588888
2021-03-18 10:00:00,633.8046041,343.7,1880.571335,210.2891176
2021-03-18 10:15:00,652.0393147,347.6,1749.958714,366.6359819
2021-03-18 10:30:00,587.7615509,358.6,1674.982377,162.386374
2021-03-18 10:45:00,591.4683288,372.2,1610.377224,257.5197851
2021-03-18 11:00:00,600.8329453,387.8,1708.150679,114.160977
2021-03-18 11:15:00,570.1674487,486.3,1821.904535,101.4759574
2021-03-18 11:30:00,574.9399794,332.1,1909.106349,123.66277
2021-03-18 11:45:00,585.6721628,197.9,1903.303288,488.9345313
2021-03-18 12:00:00,316.2208987,432.8,1733.298854,167.2061951
2021-03-18 12:15:00,0.0,212.4,1502.0553,227.5511201
2021-03-18 12:30:00,0.0,167.4,1614.219498,172.5291509
2021-03-18 12:45:00,0.0,318.0,2205.203536,90.79412552
2021-03-18 13:00:00,0.0,383.7,2177.835179,91.24168142
2021-03-18 13:15:00,0.0,83.7,1909.845846,113.8697786
2021-03-18 13:30:00,0.0,174.7,1809.724911,455.4819611
2021-03-18 13:45:00,0.0,342.5,1790.238483,260.3012734
2021-03-18 14:00:00,0.0,279.1,1620.251548,226.8715792
2021-03-18 14:15:00,0.0,194.0,1503.447551,220.0389759
2021-03-18 14:30:00,0.0,468.4,1519.601923,68.16662899
2021-03-18 14:45:00,0.0,276.3,1594.978956,50.95698984
2021-03-18 15:00:00,0.0,399.8,1675.812514,92.77591632
2021-03-18 15:15:00,0.0,306.9,1625.695912,407.3707746
2021-03-18 15:30:00,0.0,375.8,1555.444548,271.6754438
2021-03-18 15:45:00,0.0,196.5,1446.278203,85.35292188
2021-03-18 16:00:00,0.0,355.8,1423.066974,68.92930208
2021-03-18 16:15:00,0.0,190.1,1434.365108,93.74926424
2021-03-18 16:30:00,0.0,139.3,1523.962456,66.02177882
2021-03-18 16:45:00,0.0,143.3,2145.37406,139.8011951
2021-03-18 17:00:00,0.0,487.3,2187.128614,238.9163068
2021-03-18 17:15:00,0.0,318.0,2283.342138,82.79164115
2021-03-18 17:30:00,0.0,173.2,1985.305788,0.0
2021-03-18 17:45:00,0.0,82.7,1881.141826,31.05232257
2021-03-18 18:00:00,0.0,157.5,1884.269617,108.3170307
2021-03-18 18:15:00,0.0,227.2,1964.192819,371.0563193
2021-03-18 18:30:00,0.0,328.6,2408.244176,218.6737519
2021-03-18 18:45:00,0.0,285.0,2045.562192,35.84020503
2021-03-18 19:00:00,0.0,484.1,2245.656395,0.0
2021-03-18 19:15:00,0.0,304.5,2129.086824,7.323551042
2021-03-18 19:30:00,0.0,338.7,2045.529656,508.773049
2021-03-18 19:45:00,0.0,469.1,2506.026949,526.1683309
2021-03-18 20:00:00,0.0,471.9,2146.916067,338.8557438
2021-03-18 20:15:00,0.0,315.3,2324.692413,140.3659078
2021-03-18 20:30:00,0.0,247.0,2094.823028,111.3407416
2021-03-18 20:45:00,0.0,238.5,1847.309899,155.3764471
2021-03-18 21:00:00,0.0,211.2,2206.232941,695.3504743
2021-03-18 21:15:00,0.0,402.3,1940.085962,484.190976
2021-03-18 21:30:00,0.0,355.9,2195.503209,280.9475999
2021-03-18 21:45:00,0.0,235.7,1753.687283,77.96148613
2021-03-18 22:00:00,0.0,339.6,1970.280132,159.8501442
2021-03-18 22:15:00,0.0,405.8,2062.637452,288.5253271
2021-03-18 22:30:00,0.0,551.0,2038.758443,472.820058
2021-03-18 22:45:00,0.0,729.9,1838.140935,387.0949236
2021-03-18 23:00:00,0.0,441.0,1764.33446,152.9563097
2021-03-18 23:15:00,0.0,387.0,1804.898223,223.5512889
2021-03-18 23:30:00,0.0,290.8,1855.52758,246.827045
2021-03-18 23:45:00,0.0,412.4,1874.577302,344.6619674
2021-03-19 00:00:00,0.0,331.2,2039.96599,526.2433906
2021-03-19 00:15:00,0.0,407.2,1599.738851,373.1311517
2021-03-19 00:30:00,0.0,392.2,1856.927388,187.6590497
2021-03-19 00:45:00,0.0,338.9,1396.015206,273.7945615
2021-03-19 01:00:00,0.0,390.3,1549.524531,269.5150139
2021-03-19 01:15:00,0.0,393.9,1804.663315,245.0051597
2021-03-19 01:30:00,0.0,401.2,1662.483174,551.1436286
2021-03-19 01:45:00,0.0,590.2,1603.042477,291.5044229
2021-03-19 02:00:00,0.0,442.8,1711.431315,224.2933487
2021-03-19 02:15:00,0.0,326.7,1791.267861,172.617214
2021-03-19 02:30:00,0.0,238.5,1686.229931,231.6072408
2021-03-19 02:45:00,0.0,267.6,1889.115381,254.3583667
2021-03-19 03:00:00,0.0,656.6,1882.764593,702.6588767
2021-03-19 03:15:00,0.0,567.3,1596.0301,253.1940926
2021-03-19 03:30:00,0.0,278.1,1711.932854,247.6813417
2021-03-19 03:45:00,0.0,360.9,1617.040214,353.4238146
2021-03-19 04:00:00,0.0,485.5,1814.95717,331.1229174
2021-03-19 04:15:00,0.0,370.3,1835.50004,364.9911552
2021-03-19 04:30:00,0.0,352.1,1777.08558,443.7974208
2021-03-19 04:45:00,0.0,389.6,1800.945749,263.634622
2021-03-19 05:00:00,0.0,296.6,1895.00594,366.5994977
2021-03-19 05:15:00,0.0,356.7,1845.442643,309.3321979
2021-03-19 05:30:00,0.0,443.3,1816.560112,329.3800563
2021-03-19 05:45:00,0.0,402.9,1785.109997,254.8786701
2021-03-19 06:00:00,0.0,226.7,1839.118481,285.4318729
2021-03-19 06:15:00,0.0,496.6,1878.439817,426.0428299
2021-03-19 06:30:00,0.0,523.3,2196.213463,533.0701764
2021-03-19 06:45:00,0.0,468.6,2108.032251,404.8976667
2021-03-19 07:00:00,0.0,569.2,2167.223229,344.2004375
2021-03-19 07:15:00,0.0,435.0,1907.676215,217.7551618
2021-03-19 07:30:00,0.0,301.7,1979.860431,197.7319611
2021-03-19 07:45:00,0.0,381.3,1680.571169,78.61539427
2021-03-19 08:00:00,0.0,225.2,1806.241524,197.9840058
2021-03-19 08:15:00,0.0,403.6,1681.912947,265.9886576
2021-03-19 08:30:00,0.0,413.3,1565.981226,444.2934681
2021-03-19 08:45:00,0.0,423.6,1607.150685,275.2684627
2021-03-19 09:00:00,0.0,260.3,1788.969698,143.3556351
2021-03-19 09:15:00,0.0,277.2,1764.768624,240.4145885
2021-03-19 09:30:00,0.0,221.6,1666.131698,153.6424278
2021-03-19 09:45:00,0.0,429.1,1778.237445,285.3432778
2021-03-19 10:00:00,0.0,590.4,1762.260152,510.5667764
2021-03-19 10:15:00,0.0,619.4,1637.186874,75.9383651
2021-03-19 10:30:00,0.0,273.4,1479.784767,100.5443023
2021-03-19 10:45:00,0.0,319.5,1679.097115,115.6278625
2021-03-19 11:00:00,0.0,222.8,1642.80134,284.219601
2021-03-19 11:15:00,0.0,426.1,1806.501561,427.2104309
2021-03-19 11:30:00,0.0,486.2,1617.861506,298.4003306
2021-03-19 11:45:00,0.0,376.1,1731.491201,154.1369224
2021-03-19 12:00:00,0.0,195.3,1911.344849,20.93124253
2021-03-19 12:15:00,0.0,161.3,1634.04711,78.58747326
2021-03-19 12:30:00,0.0,173.9,1467.548064,172.6969064
2021-03-19 12:45:00,0.0,160.7,1395.708233,337.2552236
2021-03-19 13:00:00,0.0,313.2,1494.117788,422.0478847
2021-03-19 13:15:00,0.0,279.3,1645.437545,150.0504663
2021-03-19 13:30:00,0.0,254.8,1576.502126,8.400374653
2021-03-19 13:45:00,0.0,248.6,1573.972467,0.0
2021-03-19 14:00:00,0.0,179.6,1348.122979,119.4859082
2021-03-19 14:15:00,0.0,90.2,1353.350335,216.7438458
2021-03-19 14:30:00,0.0,597.8,1772.455408,327.6420066
2021-03-19 14:45:00,0.0,725.2,1213.833532,4.707189931
2021-03-19 15:00:00,0.0,298.1,767.820566,0.0
2021-03-19 15:15:00,0.0,108.4,1072.168159,26.57088542
2021-03-19 15:30:00,0.0,260.1,1398.563138,302.6784625
2021-03-19 15:45:00,0.0,624.3,734.8057896,190.4669059
2021-03-19 16:00:00,0.0,393.1,1061.834282,210.6292733
2021-03-19 16:15:00,0.0,260.6,1355.54738,220.2966332
2021-03-19 16:30:00,0.0,331.6,1047.83178,22.84746389
2021-03-19 16:45:00,0.0,372.9,1554.148663,0.0
2021-03-19 17:00:00,0.0,246.6,1495.387506,0.0
2021-03-19 17:15:00,0.0,196.9,1737.622342,0.0
2021-03-19 17:30:00,0.0,179.4,2026.590906,53.72550833
2021-03-19 17:45:00,0.0,276.1,1874.341601,299.9551861
2021-03-19 18:00:00,0.0,258.4,1726.57501,187.8131757
2021-03-19 18:15:00,0.0,231.1,1698.413383,0.0
2021-03-19 18:30:00,0.0,163.9,1742.941309,0.0
2021-03-19 18:45:00,0.0,175.6,1991.650603,0.0
2021-03-19 19:00:00,0.0,177.5,2377.074099,30.35263481
2021-03-19 19:15:00,0.0,163.6,2164.679716,206.603891
2021-03-19 19:30:00,0.0,330.3,2106.395121,224.1122142
2021-03-19 19:45:00,0.0,301.6,1897.602392,47.61976076
2021-03-19 20:00:00,0.0,366.8,2057.900894,0.0
2021-03-19 20:15:00,0.0,152.1,2043.685697,26.86428063
2021-03-19 20:30:00,0.0,120.7,1950.693523,65.89930278
2021-03-19 20:45:00,0.0,289.8,1868.648193,203.7683063
2021-03-19 21:00:00,0.0,286.1,2173.341798,188.0436177
2021-03-19 21:15:00,0.0,417.7,2191.879692,137.0908031
2021-03-19 21:30:00,0.0,275.3,1910.842512,27.91875069
2021-03-19 21:45:00,0.0,248.2,1968.987938,0.0
2021-03-19 22:00:00,0.0,272.1,1728.358576,346.2495285
2021-03-19 22:15:00,0.0,389.0,1710.629569,847.485384
2021-03-19 22:30:00,0.0,684.1,1646.678685,511.9621125
2021-03-19 22:45:00,0.0,493.0,1752.144967,470.6301059
2021-03-19 23:00:00,0.0,524.4,1726.56955,226.4147682
2021-03-19 23:15:00,0.0,472.7,1506.764299,163.6976457
2021-03-19 23:30:00,0.0,328.1,1290.236747,112.2016501
2021-03-19 23:45:00,0.0,219.8,1614.446425,179.5544097
2021-03-20 00:00:00,0.0,311.9,1570.898872,510.2385583
2021-03-20 00:15:00,0.0,399.3,1679.092103,197.7692733
2021-03-20 00:30:00,0.0,277.9,1830.685141,339.4430427
2021-03-20 00:45:00,0.0,507.7,1404.310956,356.536634
2021-03-20 01:00:00,0.0,334.8,1525.962891,267.1953556
2021-03-20 01:15:00,0.0,380.9,1763.416672,558.7290486
2021-03-20 01:30:00,0.0,428.1,1774.151001,358.0506182
2021-03-20 01:45:00,0.0,646.3,1621.649051,151.603784
